traces,algorithm,cache_size,hit_rate,dataset,rank
log171_angrybird,arc,0.005,7.84,NEXUS,1.0
log171_angrybird,lirs,0.005,7.69,NEXUS,1.0
log171_angrybird,dlirs,0.005,7.57,NEXUS,1.0
log171_angrybird,scanalecar,0.005,7.39,NEXUS,4.0
log171_angrybird,lecar,0.005,6.23,NEXUS,5.0
log171_angrybird,lru,0.005,5.22,NEXUS,6.0
log171_angrybird,lfu,0.005,1.5,NEXUS,7.0
log176_Booting,lecar,0.005,2.46,NEXUS,1.0
log176_Booting,arc,0.005,2.13,NEXUS,2.0
log176_Booting,dlirs,0.005,2.07,NEXUS,3.0
log176_Booting,scanalecar,0.005,2.03,NEXUS,4.0
log176_Booting,lirs,0.005,1.99,NEXUS,5.0
log176_Booting,lru,0.005,1.94,NEXUS,6.0
log176_Booting,lfu,0.005,0.59,NEXUS,7.0
log181_Installing,arc,0.005,6.46,NEXUS,1.0
log181_Installing,lecar,0.005,6.03,NEXUS,2.0
log181_Installing,dlirs,0.005,5.97,NEXUS,3.0
log181_Installing,scanalecar,0.005,5.88,NEXUS,4.0
log181_Installing,lirs,0.005,5.87,NEXUS,5.0
log181_Installing,lru,0.005,5.46,NEXUS,6.0
log181_Installing,lfu,0.005,3.1,NEXUS,7.0
log186_twitter,arc,0.005,34.2,NEXUS,1.0
log186_twitter,scanalecar,0.005,33.93,NEXUS,1.0
log186_twitter,lirs,0.005,33.91,NEXUS,1.0
log186_twitter,dlirs,0.005,33.84,NEXUS,1.0
log186_twitter,lecar,0.005,33.12,NEXUS,1.0
log186_twitter,lru,0.005,32.09,NEXUS,6.0
log186_twitter,lfu,0.005,27.35,NEXUS,7.0
log191_facebook,arc,0.005,9.72,NEXUS,1.0
log191_facebook,lirs,0.005,9.5,NEXUS,1.0
log191_facebook,dlirs,0.005,9.32,NEXUS,1.0
log191_facebook,scanalecar,0.005,9.19,NEXUS,4.0
log191_facebook,lecar,0.005,8.99,NEXUS,5.0
log191_facebook,lru,0.005,7.77,NEXUS,6.0
log191_facebook,lfu,0.005,5.95,NEXUS,7.0
log196_Amazon,arc,0.005,9.22,NEXUS,1.0
log196_Amazon,scanalecar,0.005,8.88,NEXUS,1.0
log196_Amazon,lirs,0.005,8.86,NEXUS,1.0
log196_Amazon,dlirs,0.005,8.19,NEXUS,4.0
log196_Amazon,lecar,0.005,7.8,NEXUS,5.0
log196_Amazon,lru,0.005,5.81,NEXUS,6.0
log196_Amazon,lfu,0.005,1.54,NEXUS,7.0
log201_GoogleMap,arc,0.005,20.11,NEXUS,1.0
log201_GoogleMap,lirs,0.005,19.86,NEXUS,1.0
log201_GoogleMap,scanalecar,0.005,19.83,NEXUS,1.0
log201_GoogleMap,dlirs,0.005,19.74,NEXUS,1.0
log201_GoogleMap,lecar,0.005,18.65,NEXUS,5.0
log201_GoogleMap,lru,0.005,16.04,NEXUS,6.0
log201_GoogleMap,lfu,0.005,6.15,NEXUS,7.0
log202_GoogleMap,arc,0.005,20.44,NEXUS,1.0
log202_GoogleMap,dlirs,0.005,20.26,NEXUS,1.0
log202_GoogleMap,scanalecar,0.005,20.22,NEXUS,1.0
log202_GoogleMap,lirs,0.005,19.95,NEXUS,1.0
log202_GoogleMap,lecar,0.005,19.92,NEXUS,1.0
log202_GoogleMap,lru,0.005,18.97,NEXUS,6.0
log202_GoogleMap,lfu,0.005,7.38,NEXUS,7.0
log220_MusicWebBrowse,scanalecar,0.005,7.82,NEXUS,1.0
log220_MusicWebBrowse,arc,0.005,7.58,NEXUS,1.0
log220_MusicWebBrowse,lecar,0.005,7.48,NEXUS,1.0
log220_MusicWebBrowse,lirs,0.005,7.34,NEXUS,4.0
log220_MusicWebBrowse,dlirs,0.005,7.16,NEXUS,5.0
log220_MusicWebBrowse,lru,0.005,4.58,NEXUS,6.0
log220_MusicWebBrowse,lfu,0.005,2.83,NEXUS,7.0
log225_MusicFaceBook,arc,0.005,28.29,NEXUS,1.0
log225_MusicFaceBook,lirs,0.005,27.97,NEXUS,1.0
log225_MusicFaceBook,dlirs,0.005,27.94,NEXUS,1.0
log225_MusicFaceBook,scanalecar,0.005,27.74,NEXUS,1.0
log225_MusicFaceBook,lecar,0.005,26.95,NEXUS,1.0
log225_MusicFaceBook,lru,0.005,25.33,NEXUS,6.0
log225_MusicFaceBook,lfu,0.005,12.89,NEXUS,7.0
log225_MusicTwitter,arc,0.005,33.79,NEXUS,1.0
log225_MusicTwitter,dlirs,0.005,33.73,NEXUS,1.0
log225_MusicTwitter,lirs,0.005,33.57,NEXUS,1.0
log225_MusicTwitter,scanalecar,0.005,33.54,NEXUS,1.0
log225_MusicTwitter,lecar,0.005,32.58,NEXUS,1.0
log225_MusicTwitter,lru,0.005,31.75,NEXUS,6.0
log225_MusicTwitter,lfu,0.005,13.74,NEXUS,7.0
log230_MusicMessage,lecar,0.005,26.42,NEXUS,1.0
log230_MusicMessage,lirs,0.005,26.14,NEXUS,1.0
log230_MusicMessage,scanalecar,0.005,25.91,NEXUS,1.0
log230_MusicMessage,dlirs,0.005,25.83,NEXUS,1.0
log230_MusicMessage,arc,0.005,25.76,NEXUS,1.0
log230_MusicMessage,lru,0.005,21.58,NEXUS,6.0
log230_MusicMessage,lfu,0.005,6.94,NEXUS,7.0
log235_RadioFaceBook,arc,0.005,26.76,NEXUS,1.0
log235_RadioFaceBook,dlirs,0.005,26.56,NEXUS,1.0
log235_RadioFaceBook,lirs,0.005,26.34,NEXUS,1.0
log235_RadioFaceBook,scanalecar,0.005,26.23,NEXUS,1.0
log235_RadioFaceBook,lecar,0.005,25.52,NEXUS,1.0
log235_RadioFaceBook,lru,0.005,22.76,NEXUS,6.0
log235_RadioFaceBook,lfu,0.005,7.34,NEXUS,7.0
log240_RadioMessage,arc,0.005,32.48,NEXUS,1.0
log240_RadioMessage,lirs,0.005,32.29,NEXUS,1.0
log240_RadioMessage,scanalecar,0.005,32.29,NEXUS,1.0
log240_RadioMessage,dlirs,0.005,32.17,NEXUS,1.0
log240_RadioMessage,lecar,0.005,32.06,NEXUS,1.0
log240_RadioMessage,lru,0.005,27.58,NEXUS,5.0
log240_RadioMessage,lfu,0.005,9.35,NEXUS,6.0
log245_MusicFaceBook,arc,0.005,28.29,NEXUS,1.0
log245_MusicFaceBook,lirs,0.005,27.97,NEXUS,1.0
log245_MusicFaceBook,dlirs,0.005,27.94,NEXUS,1.0
log245_MusicFaceBook,scanalecar,0.005,27.74,NEXUS,1.0
log245_MusicFaceBook,lecar,0.005,26.95,NEXUS,1.0
log245_MusicFaceBook,lru,0.005,25.33,NEXUS,6.0
log245_MusicFaceBook,lfu,0.005,12.89,NEXUS,7.0
log250_RadioWebBrowse,arc,0.005,8.65,NEXUS,1.0
log250_RadioWebBrowse,scanalecar,0.005,8.34,NEXUS,1.0
log250_RadioWebBrowse,dlirs,0.005,8.3,NEXUS,1.0
log250_RadioWebBrowse,lirs,0.005,8.26,NEXUS,1.0
log250_RadioWebBrowse,lecar,0.005,7.6,NEXUS,5.0
log250_RadioWebBrowse,lru,0.005,6.63,NEXUS,6.0
log250_RadioWebBrowse,lfu,0.005,1.73,NEXUS,7.0
log260_FaceBookHandOuts,arc,0.005,36.08,NEXUS,1.0
log260_FaceBookHandOuts,dlirs,0.005,35.93,NEXUS,1.0
log260_FaceBookHandOuts,scanalecar,0.005,35.71,NEXUS,1.0
log260_FaceBookHandOuts,lirs,0.005,35.65,NEXUS,1.0
log260_FaceBookHandOuts,lecar,0.005,34.38,NEXUS,1.0
log260_FaceBookHandOuts,lru,0.005,33.1,NEXUS,6.0
log260_FaceBookHandOuts,lfu,0.005,9.41,NEXUS,7.0
log106_Messaging,arc,0.01,36.24,NEXUS,1.0
log106_Messaging,lirs,0.01,35.97,NEXUS,1.0
log106_Messaging,dlirs,0.01,35.74,NEXUS,1.0
log106_Messaging,scanalecar,0.01,35.66,NEXUS,1.0
log106_Messaging,lecar,0.01,34.37,NEXUS,5.0
log106_Messaging,lru,0.01,32.33,NEXUS,6.0
log106_Messaging,lfu,0.01,24.33,NEXUS,7.0
log111_email,scanalecar,0.01,15.22,NEXUS,1.0
log111_email,lirs,0.01,14.85,NEXUS,1.0
log111_email,arc,0.01,13.84,NEXUS,3.0
log111_email,lfu,0.01,13.1,NEXUS,4.0
log111_email,dlirs,0.01,12.71,NEXUS,5.0
log111_email,lecar,0.01,8.12,NEXUS,6.0
log111_email,lru,0.01,5.23,NEXUS,7.0
log121_Movie,arc,0.01,0.14,NEXUS,1.0
log121_Movie,lecar,0.01,0.11,NEXUS,2.0
log121_Movie,dlirs,0.01,0.11,NEXUS,2.0
log121_Movie,lru,0.01,0.1,NEXUS,3.0
log121_Movie,lirs,0.01,0.09,NEXUS,4.0
log121_Movie,scanalecar,0.01,0.07,NEXUS,5.0
log121_Movie,lfu,0.01,0.02,NEXUS,6.0
log125_copyHtoD,arc,0.01,7.55,NEXUS,1.0
log125_copyHtoD,dlirs,0.01,7.01,NEXUS,2.0
log125_copyHtoD,lecar,0.01,6.98,NEXUS,3.0
log125_copyHtoD,scanalecar,0.01,6.68,NEXUS,4.0
log125_copyHtoD,lfu,0.01,6.49,NEXUS,5.0
log125_copyHtoD,lru,0.01,6.44,NEXUS,6.0
log125_copyHtoD,lirs,0.01,5.97,NEXUS,7.0
log126_copyDtoH,arc,0.01,0.05,NEXUS,1.0
log126_copyDtoH,lru,0.01,0.04,NEXUS,2.0
log126_copyDtoH,lirs,0.01,0.04,NEXUS,2.0
log126_copyDtoH,lecar,0.01,0.04,NEXUS,2.0
log126_copyDtoH,dlirs,0.01,0.04,NEXUS,2.0
log126_copyDtoH,scanalecar,0.01,0.03,NEXUS,3.0
log126_copyDtoH,lfu,0.01,0.01,NEXUS,4.0
log131_music,dlirs,0.01,3.91,NEXUS,1.0
log131_music,arc,0.01,3.9,NEXUS,1.0
log131_music,lirs,0.01,3.8,NEXUS,1.0
log131_music,scanalecar,0.01,3.77,NEXUS,1.0
log131_music,lecar,0.01,3.47,NEXUS,5.0
log131_music,lru,0.01,3.17,NEXUS,6.0
log131_music,lfu,0.01,1.54,NEXUS,7.0
log132_radio,arc,0.01,10.67,NEXUS,1.0
log132_radio,dlirs,0.01,10.63,NEXUS,1.0
log132_radio,lecar,0.01,10.49,NEXUS,1.0
log132_radio,scanalecar,0.01,10.03,NEXUS,4.0
log132_radio,lru,0.01,9.19,NEXUS,5.0
log132_radio,lirs,0.01,9.0,NEXUS,6.0
log132_radio,lfu,0.01,3.27,NEXUS,7.0
log136_idle,arc,0.01,17.04,NEXUS,1.0
log136_idle,scanalecar,0.01,16.55,NEXUS,1.0
log136_idle,lirs,0.01,16.44,NEXUS,1.0
log136_idle,dlirs,0.01,16.27,NEXUS,1.0
log136_idle,lecar,0.01,15.06,NEXUS,5.0
log136_idle,lru,0.01,12.4,NEXUS,6.0
log136_idle,lfu,0.01,2.78,NEXUS,7.0
log146_callIn,lecar,0.01,12.01,NEXUS,1.0
log146_callIn,scanalecar,0.01,11.82,NEXUS,1.0
log146_callIn,arc,0.01,11.74,NEXUS,1.0
log146_callIn,dlirs,0.01,11.66,NEXUS,1.0
log146_callIn,lirs,0.01,10.77,NEXUS,5.0
log146_callIn,lru,0.01,10.04,NEXUS,6.0
log146_callIn,lfu,0.01,2.12,NEXUS,7.0
log147_callout,arc,0.01,14.61,NEXUS,1.0
log147_callout,dlirs,0.01,14.32,NEXUS,1.0
log147_callout,scanalecar,0.01,14.12,NEXUS,1.0
log147_callout,lirs,0.01,13.7,NEXUS,4.0
log147_callout,lecar,0.01,12.94,NEXUS,5.0
log147_callout,lru,0.01,11.44,NEXUS,6.0
log147_callout,lfu,0.01,4.07,NEXUS,7.0
log152_YouTube,arc,0.01,13.64,NEXUS,1.0
log152_YouTube,dlirs,0.01,13.32,NEXUS,1.0
log152_YouTube,scanalecar,0.01,13.11,NEXUS,1.0
log152_YouTube,lirs,0.01,13.06,NEXUS,1.0
log152_YouTube,lecar,0.01,11.65,NEXUS,5.0
log152_YouTube,lru,0.01,8.11,NEXUS,6.0
log152_YouTube,lfu,0.01,0.69,NEXUS,7.0
log156_download,arc,0.01,10.88,NEXUS,1.0
log156_download,lirs,0.01,10.45,NEXUS,1.0
log156_download,dlirs,0.01,10.36,NEXUS,1.0
log156_download,lecar,0.01,9.47,NEXUS,4.0
log156_download,scanalecar,0.01,9.39,NEXUS,5.0
log156_download,lru,0.01,8.97,NEXUS,6.0
log156_download,lfu,0.01,7.95,NEXUS,7.0
log161_cameraVideo,lirs,0.01,0.7,NEXUS,1.0
log161_cameraVideo,scanalecar,0.01,0.68,NEXUS,1.0
log161_cameraVideo,dlirs,0.01,0.66,NEXUS,3.0
log161_cameraVideo,lfu,0.01,0.59,NEXUS,4.0
log161_cameraVideo,arc,0.01,0.51,NEXUS,5.0
log161_cameraVideo,lru,0.01,0.48,NEXUS,6.0
log161_cameraVideo,lecar,0.01,0.48,NEXUS,6.0
log166_webBrowsing,arc,0.01,10.8,NEXUS,1.0
log166_webBrowsing,lirs,0.01,10.45,NEXUS,1.0
log166_webBrowsing,scanalecar,0.01,10.41,NEXUS,1.0
log166_webBrowsing,lecar,0.01,10.33,NEXUS,1.0
log166_webBrowsing,dlirs,0.01,10.19,NEXUS,5.0
log166_webBrowsing,lru,0.01,7.4,NEXUS,6.0
log166_webBrowsing,lfu,0.01,4.13,NEXUS,7.0
log171_angrybird,arc,0.01,9.32,NEXUS,1.0
log171_angrybird,lirs,0.01,9.01,NEXUS,1.0
log171_angrybird,dlirs,0.01,9.0,NEXUS,1.0
log171_angrybird,scanalecar,0.01,8.83,NEXUS,4.0
log171_angrybird,lecar,0.01,7.58,NEXUS,5.0
log171_angrybird,lru,0.01,6.28,NEXUS,6.0
log171_angrybird,lfu,0.01,1.96,NEXUS,7.0
log176_Booting,lru,0.01,2.61,NEXUS,1.0
log176_Booting,lecar,0.01,2.58,NEXUS,1.0
log176_Booting,arc,0.01,2.49,NEXUS,1.0
log176_Booting,scanalecar,0.01,2.13,NEXUS,4.0
log176_Booting,dlirs,0.01,2.12,NEXUS,5.0
log176_Booting,lirs,0.01,2.08,NEXUS,6.0
log176_Booting,lfu,0.01,0.59,NEXUS,7.0
log181_Installing,scanalecar,0.01,9.93,NEXUS,1.0
log181_Installing,arc,0.01,9.56,NEXUS,1.0
log181_Installing,lecar,0.01,9.35,NEXUS,3.0
log181_Installing,lru,0.01,8.89,NEXUS,4.0
log181_Installing,dlirs,0.01,8.84,NEXUS,5.0
log181_Installing,lirs,0.01,8.06,NEXUS,6.0
log181_Installing,lfu,0.01,6.14,NEXUS,7.0
log186_twitter,dlirs,0.01,35.24,NEXUS,1.0
log186_twitter,arc,0.01,35.12,NEXUS,1.0
log186_twitter,scanalecar,0.01,34.97,NEXUS,1.0
log186_twitter,lirs,0.01,34.94,NEXUS,1.0
log186_twitter,lecar,0.01,33.83,NEXUS,1.0
log186_twitter,lru,0.01,33.01,NEXUS,6.0
log186_twitter,lfu,0.01,30.59,NEXUS,7.0
log191_facebook,arc,0.01,11.65,NEXUS,1.0
log191_facebook,dlirs,0.01,11.16,NEXUS,1.0
log191_facebook,lirs,0.01,10.99,NEXUS,3.0
log191_facebook,scanalecar,0.01,10.79,NEXUS,4.0
log191_facebook,lecar,0.01,9.99,NEXUS,5.0
log191_facebook,lru,0.01,9.31,NEXUS,6.0
log191_facebook,lfu,0.01,6.32,NEXUS,7.0
log196_Amazon,arc,0.01,10.07,NEXUS,1.0
log196_Amazon,scanalecar,0.01,9.97,NEXUS,1.0
log196_Amazon,dlirs,0.01,9.55,NEXUS,3.0
log196_Amazon,lirs,0.01,9.4,NEXUS,4.0
log196_Amazon,lecar,0.01,9.08,NEXUS,5.0
log196_Amazon,lru,0.01,8.28,NEXUS,6.0
log196_Amazon,lfu,0.01,1.54,NEXUS,7.0
log201_GoogleMap,arc,0.01,21.37,NEXUS,1.0
log201_GoogleMap,scanalecar,0.01,21.32,NEXUS,1.0
log201_GoogleMap,dlirs,0.01,21.2,NEXUS,1.0
log201_GoogleMap,lirs,0.01,20.91,NEXUS,1.0
log201_GoogleMap,lecar,0.01,20.71,NEXUS,1.0
log201_GoogleMap,lru,0.01,17.88,NEXUS,6.0
log201_GoogleMap,lfu,0.01,6.16,NEXUS,7.0
log202_GoogleMap,dlirs,0.01,21.78,NEXUS,1.0
log202_GoogleMap,arc,0.01,21.62,NEXUS,1.0
log202_GoogleMap,scanalecar,0.01,21.15,NEXUS,1.0
log202_GoogleMap,lecar,0.01,21.1,NEXUS,1.0
log202_GoogleMap,lirs,0.01,20.93,NEXUS,1.0
log202_GoogleMap,lru,0.01,20.1,NEXUS,6.0
log202_GoogleMap,lfu,0.01,7.48,NEXUS,7.0
log220_MusicWebBrowse,arc,0.01,11.17,NEXUS,1.0
log220_MusicWebBrowse,lirs,0.01,11.11,NEXUS,1.0
log220_MusicWebBrowse,dlirs,0.01,10.61,NEXUS,3.0
log220_MusicWebBrowse,scanalecar,0.01,10.56,NEXUS,4.0
log220_MusicWebBrowse,lecar,0.01,9.76,NEXUS,5.0
log220_MusicWebBrowse,lru,0.01,6.38,NEXUS,6.0
log220_MusicWebBrowse,lfu,0.01,3.64,NEXUS,7.0
log225_MusicFaceBook,arc,0.01,29.22,NEXUS,1.0
log225_MusicFaceBook,dlirs,0.01,28.79,NEXUS,1.0
log225_MusicFaceBook,scanalecar,0.01,28.79,NEXUS,1.0
log225_MusicFaceBook,lirs,0.01,28.77,NEXUS,1.0
log225_MusicFaceBook,lecar,0.01,28.16,NEXUS,1.0
log225_MusicFaceBook,lru,0.01,26.6,NEXUS,5.0
log225_MusicFaceBook,lfu,0.01,13.08,NEXUS,6.0
log225_MusicTwitter,arc,0.01,35.05,NEXUS,1.0
log225_MusicTwitter,dlirs,0.01,34.78,NEXUS,1.0
log225_MusicTwitter,lirs,0.01,34.69,NEXUS,1.0
log225_MusicTwitter,scanalecar,0.01,34.67,NEXUS,1.0
log225_MusicTwitter,lecar,0.01,33.71,NEXUS,1.0
log225_MusicTwitter,lru,0.01,32.64,NEXUS,6.0
log225_MusicTwitter,lfu,0.01,13.83,NEXUS,7.0
log230_MusicMessage,arc,0.01,30.27,NEXUS,1.0
log230_MusicMessage,lirs,0.01,29.68,NEXUS,1.0
log230_MusicMessage,lecar,0.01,29.52,NEXUS,1.0
log230_MusicMessage,dlirs,0.01,29.04,NEXUS,1.0
log230_MusicMessage,scanalecar,0.01,28.91,NEXUS,1.0
log230_MusicMessage,lru,0.01,25.75,NEXUS,6.0
log230_MusicMessage,lfu,0.01,6.94,NEXUS,7.0
log235_RadioFaceBook,arc,0.01,29.4,NEXUS,1.0
log235_RadioFaceBook,dlirs,0.01,28.84,NEXUS,1.0
log235_RadioFaceBook,lirs,0.01,28.81,NEXUS,1.0
log235_RadioFaceBook,scanalecar,0.01,28.34,NEXUS,1.0
log235_RadioFaceBook,lecar,0.01,28.13,NEXUS,1.0
log235_RadioFaceBook,lru,0.01,25.71,NEXUS,6.0
log235_RadioFaceBook,lfu,0.01,7.34,NEXUS,7.0
log240_RadioMessage,arc,0.01,34.5,NEXUS,1.0
log240_RadioMessage,lecar,0.01,34.35,NEXUS,1.0
log240_RadioMessage,dlirs,0.01,34.12,NEXUS,1.0
log240_RadioMessage,lirs,0.01,34.11,NEXUS,1.0
log240_RadioMessage,scanalecar,0.01,34.05,NEXUS,1.0
log240_RadioMessage,lru,0.01,30.59,NEXUS,6.0
log240_RadioMessage,lfu,0.01,9.41,NEXUS,7.0
log245_MusicFaceBook,arc,0.01,29.22,NEXUS,1.0
log245_MusicFaceBook,dlirs,0.01,28.79,NEXUS,1.0
log245_MusicFaceBook,scanalecar,0.01,28.79,NEXUS,1.0
log245_MusicFaceBook,lirs,0.01,28.77,NEXUS,1.0
log245_MusicFaceBook,lecar,0.01,28.16,NEXUS,1.0
log245_MusicFaceBook,lru,0.01,26.6,NEXUS,5.0
log245_MusicFaceBook,lfu,0.01,13.08,NEXUS,6.0
log250_RadioWebBrowse,arc,0.01,11.11,NEXUS,1.0
log250_RadioWebBrowse,dlirs,0.01,10.72,NEXUS,1.0
log250_RadioWebBrowse,scanalecar,0.01,10.6,NEXUS,1.0
log250_RadioWebBrowse,lecar,0.01,10.44,NEXUS,4.0
log250_RadioWebBrowse,lirs,0.01,10.19,NEXUS,5.0
log250_RadioWebBrowse,lru,0.01,8.37,NEXUS,6.0
log250_RadioWebBrowse,lfu,0.01,1.74,NEXUS,7.0
log260_FaceBookHandOuts,arc,0.01,37.31,NEXUS,1.0
log260_FaceBookHandOuts,dlirs,0.01,37.21,NEXUS,1.0
log260_FaceBookHandOuts,scanalecar,0.01,36.94,NEXUS,1.0
log260_FaceBookHandOuts,lirs,0.01,36.81,NEXUS,1.0
log260_FaceBookHandOuts,lecar,0.01,36.03,NEXUS,1.0
log260_FaceBookHandOuts,lru,0.01,34.37,NEXUS,6.0
log260_FaceBookHandOuts,lfu,0.01,9.49,NEXUS,7.0
log106_Messaging,dlirs,0.05,37.3,NEXUS,1.0
log106_Messaging,arc,0.05,37.27,NEXUS,1.0
log106_Messaging,lirs,0.05,37.12,NEXUS,1.0
log106_Messaging,scanalecar,0.05,37.05,NEXUS,1.0
log106_Messaging,lecar,0.05,36.16,NEXUS,1.0
log106_Messaging,lru,0.05,35.86,NEXUS,1.0
log106_Messaging,lfu,0.05,34.06,NEXUS,7.0
log111_email,arc,0.05,35.48,NEXUS,1.0
log111_email,lirs,0.05,35.42,NEXUS,1.0
log111_email,scanalecar,0.05,34.76,NEXUS,1.0
log111_email,dlirs,0.05,34.49,NEXUS,1.0
log111_email,lecar,0.05,30.63,NEXUS,5.0
log111_email,lru,0.05,21.63,NEXUS,6.0
log111_email,lfu,0.05,18.39,NEXUS,7.0
log121_Movie,lirs,0.05,0.26,NEXUS,1.0
log121_Movie,dlirs,0.05,0.26,NEXUS,1.0
log121_Movie,arc,0.05,0.26,NEXUS,1.0
log121_Movie,scanalecar,0.05,0.23,NEXUS,2.0
log121_Movie,lru,0.05,0.17,NEXUS,3.0
log121_Movie,lfu,0.05,0.17,NEXUS,3.0
log121_Movie,lecar,0.05,0.17,NEXUS,3.0
log125_copyHtoD,arc,0.05,10.6,NEXUS,1.0
log125_copyHtoD,dlirs,0.05,9.72,NEXUS,2.0
log125_copyHtoD,lru,0.05,9.4,NEXUS,3.0
log125_copyHtoD,lecar,0.05,9.16,NEXUS,4.0
log125_copyHtoD,scanalecar,0.05,8.82,NEXUS,5.0
log125_copyHtoD,lirs,0.05,8.36,NEXUS,6.0
log125_copyHtoD,lfu,0.05,7.19,NEXUS,7.0
log126_copyDtoH,arc,0.05,0.06,NEXUS,1.0
log126_copyDtoH,lru,0.05,0.05,NEXUS,2.0
log126_copyDtoH,lirs,0.05,0.05,NEXUS,2.0
log126_copyDtoH,lecar,0.05,0.05,NEXUS,2.0
log126_copyDtoH,dlirs,0.05,0.05,NEXUS,2.0
log126_copyDtoH,scanalecar,0.05,0.05,NEXUS,2.0
log126_copyDtoH,lfu,0.05,0.01,NEXUS,3.0
log131_music,arc,0.05,4.64,NEXUS,1.0
log131_music,dlirs,0.05,4.53,NEXUS,1.0
log131_music,lirs,0.05,4.5,NEXUS,1.0
log131_music,lecar,0.05,4.46,NEXUS,1.0
log131_music,scanalecar,0.05,4.37,NEXUS,5.0
log131_music,lru,0.05,4.13,NEXUS,6.0
log131_music,lfu,0.05,2.14,NEXUS,7.0
log132_radio,dlirs,0.05,14.77,NEXUS,1.0
log132_radio,arc,0.05,14.57,NEXUS,1.0
log132_radio,scanalecar,0.05,14.47,NEXUS,1.0
log132_radio,lirs,0.05,14.07,NEXUS,1.0
log132_radio,lecar,0.05,13.58,NEXUS,5.0
log132_radio,lru,0.05,12.37,NEXUS,6.0
log132_radio,lfu,0.05,8.33,NEXUS,7.0
log136_idle,dlirs,0.05,20.25,NEXUS,1.0
log136_idle,arc,0.05,20.22,NEXUS,1.0
log136_idle,scanalecar,0.05,19.55,NEXUS,1.0
log136_idle,lecar,0.05,19.39,NEXUS,1.0
log136_idle,lirs,0.05,19.2,NEXUS,5.0
log136_idle,lru,0.05,17.75,NEXUS,6.0
log136_idle,lfu,0.05,11.92,NEXUS,7.0
log146_callIn,dlirs,0.05,20.69,NEXUS,1.0
log146_callIn,scanalecar,0.05,20.17,NEXUS,1.0
log146_callIn,lirs,0.05,19.53,NEXUS,3.0
log146_callIn,arc,0.05,19.09,NEXUS,4.0
log146_callIn,lecar,0.05,18.41,NEXUS,5.0
log146_callIn,lru,0.05,15.02,NEXUS,6.0
log146_callIn,lfu,0.05,8.62,NEXUS,7.0
log147_callout,scanalecar,0.05,20.57,NEXUS,1.0
log147_callout,dlirs,0.05,20.41,NEXUS,1.0
log147_callout,arc,0.05,20.2,NEXUS,1.0
log147_callout,lirs,0.05,19.36,NEXUS,4.0
log147_callout,lru,0.05,19.01,NEXUS,5.0
log147_callout,lecar,0.05,18.91,NEXUS,6.0
log147_callout,lfu,0.05,8.14,NEXUS,7.0
log152_YouTube,arc,0.05,16.27,NEXUS,1.0
log152_YouTube,lecar,0.05,15.69,NEXUS,1.0
log152_YouTube,dlirs,0.05,15.64,NEXUS,1.0
log152_YouTube,scanalecar,0.05,15.17,NEXUS,4.0
log152_YouTube,lirs,0.05,15.07,NEXUS,5.0
log152_YouTube,lru,0.05,14.12,NEXUS,6.0
log152_YouTube,lfu,0.05,1.23,NEXUS,7.0
log156_download,arc,0.05,12.17,NEXUS,1.0
log156_download,dlirs,0.05,11.83,NEXUS,1.0
log156_download,lirs,0.05,11.76,NEXUS,1.0
log156_download,scanalecar,0.05,11.28,NEXUS,4.0
log156_download,lecar,0.05,10.82,NEXUS,5.0
log156_download,lru,0.05,10.7,NEXUS,6.0
log156_download,lfu,0.05,8.98,NEXUS,7.0
log161_cameraVideo,lirs,0.05,3.81,NEXUS,1.0
log161_cameraVideo,dlirs,0.05,3.76,NEXUS,1.0
log161_cameraVideo,scanalecar,0.05,3.76,NEXUS,1.0
log161_cameraVideo,lfu,0.05,3.67,NEXUS,1.0
log161_cameraVideo,arc,0.05,0.54,NEXUS,4.0
log161_cameraVideo,lru,0.05,0.53,NEXUS,5.0
log161_cameraVideo,lecar,0.05,0.52,NEXUS,6.0
log166_webBrowsing,arc,0.05,18.72,NEXUS,1.0
log166_webBrowsing,lecar,0.05,18.32,NEXUS,1.0
log166_webBrowsing,dlirs,0.05,17.77,NEXUS,3.0
log166_webBrowsing,lirs,0.05,16.7,NEXUS,4.0
log166_webBrowsing,scanalecar,0.05,16.31,NEXUS,5.0
log166_webBrowsing,lru,0.05,15.7,NEXUS,6.0
log166_webBrowsing,lfu,0.05,5.96,NEXUS,7.0
log171_angrybird,arc,0.05,11.46,NEXUS,1.0
log171_angrybird,lecar,0.05,11.38,NEXUS,1.0
log171_angrybird,scanalecar,0.05,11.14,NEXUS,1.0
log171_angrybird,dlirs,0.05,10.9,NEXUS,1.0
log171_angrybird,lirs,0.05,10.55,NEXUS,5.0
log171_angrybird,lru,0.05,9.64,NEXUS,6.0
log171_angrybird,lfu,0.05,2.68,NEXUS,7.0
log176_Booting,arc,0.05,3.52,NEXUS,1.0
log176_Booting,lecar,0.05,3.4,NEXUS,1.0
log176_Booting,lru,0.05,3.37,NEXUS,1.0
log176_Booting,dlirs,0.05,2.85,NEXUS,4.0
log176_Booting,lirs,0.05,2.53,NEXUS,5.0
log176_Booting,scanalecar,0.05,2.27,NEXUS,6.0
log176_Booting,lfu,0.05,0.71,NEXUS,7.0
log181_Installing,scanalecar,0.05,18.98,NEXUS,1.0
log181_Installing,arc,0.05,17.75,NEXUS,2.0
log181_Installing,dlirs,0.05,16.85,NEXUS,3.0
